P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,Major
2,4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,Jurnalistik
1,3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Jurnalistik
3,2,4,5,4,3,5,4,3,2,4,5,3,4,2,3,5,4,3,2,Jurnalistik
4,3,5,2,3,4,3,4,5,1,4,3,2,3,5,4,3,4,5,3,Jurnalistik
5,4,3,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Jurnalistik
2,3,4,5,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,2,Jurnalistik
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,3,Jurnalistik
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,3,Jurnalistik
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,3,Jurnalistik
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,4,Jurnalistik
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,5,Jurnalistik
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,4,Jurnalistik
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,3,Jurnalistik
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,4,Jurnalistik
2,4,3,5,4,3,2,4,5,3,4,2,3,5,4,3,4,3,4,5,Jurnalistik
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,Sejarah
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,Sejarah
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,Sejarah
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,Sejarah
4,3,5,2,4,3,5,4,3,4,2,4,3,2,4,3,2,4,3,5,Geografi
3,4,2,3,4,5,4,3,5,4,3,4,2,4,3,2,5,4,3,5,Geografi
5,3,4,5,4,3,2,4,5,3,2,4,3,4,2,3,5,4,3,4,Geografi
2,4,3,5,2,4,3,4,3,5,4,3,4,2,4,3,5,4,3,2,Geografi
4,3,2,4,5,3,4,2,4,3,2,5,4,3,4,3,5,4,3,2,Geografi
3,5,4,3,2,4,3,5,4,3,4,3,5,4,2,4,3,2,5,4,Geografi
5,4,3,2,4,5,3,4,2,4,3,2,5,4,3,4,3,5,4,3,Geografi
4,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,5,3,2,4,3,2,4,5,4,3,4,3,5,4,3,4,2,4,Geografi
2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,4,3,Geografi
4,3,2,4,3,5,4,3,5,4,2,4,3,2,5,4,3,4,3,5,Geografi
3,2,4,3,5,4,3,5,4,3,4,2,4,3,2,5,4,3,4,3,Geografi
2,4,3,5,4,3,5,4,3,4,3,5,4,2,4,3,2,5,4,3,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
5,4,3,5,4,3,4,2,4,3,2,5,4,3,4,3,5,4,3,2,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
5,4,3,5,4,3,4,2,4,3,2,5,4,3,4,3,5,4,3,2,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geografi
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geografi
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geografi
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geografi
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geografi
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geografi
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geografi
