P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,Major
2,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,Journalism
2,4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,Journalism
1,3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Journalism
3,2,4,5,4,3,5,4,3,2,4,5,3,4,2,3,5,4,3,2,Journalism
4,3,5,2,3,4,3,4,5,1,4,3,2,3,5,4,3,4,5,3,Journalism
5,4,3,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Journalism
2,3,4,5,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,2,Journalism
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,3,Journalism
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,3,Journalism
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,3,Journalism
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,4,Journalism
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,5,Journalism
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,4,Journalism
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,3,Journalism
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,4,Journalism
2,4,3,5,4,3,2,4,5,3,4,2,3,5,4,3,4,3,4,5,Journalism
1,4,3,5,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Journalism
2,3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Journalism
3,4,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,Journalism
4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,Journalism
5,4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,Journalism
1,3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Journalism
1,2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,Journalism
2,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,Journalism
2,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Journalism
2,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,Journalism
2,4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,Journalism
1,3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Journalism
3,2,4,5,4,3,5,4,3,2,4,5,3,4,2,3,5,4,3,2,Journalism
4,3,5,2,3,4,3,4,5,1,4,3,2,3,5,4,3,4,5,3,Journalism
5,4,3,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Journalism
2,3,4,5,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,2,Journalism
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,3,Journalism
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,3,Journalism
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,3,Journalism
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,4,Journalism
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,5,Journalism
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,4,Journalism
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,3,Journalism
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,4,Journalism
2,4,3,5,4,3,2,4,5,3,4,2,3,5,4,3,4,3,4,5,Journalism
1,4,3,5,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Journalism
2,3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Journalism
3,4,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,Journalism
4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,Journalism
5,4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,Journalism
1,3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Journalism
1,2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,Journalism
2,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,Journalism
2,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Journalism
2,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,Journalism
2,4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,Journalism
1,3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Journalism
3,2,4,5,4,3,5,4,3,2,4,5,3,4,2,3,5,4,3,2,Journalism
4,3,5,2,3,4,3,4,5,1,4,3,2,3,5,4,3,4,5,3,Journalism
5,4,3,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Journalism
2,3,4,5,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,2,Journalism
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,3,Journalism
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,3,Journalism
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,3,Journalism
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,4,Journalism
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,5,Journalism
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,4,Journalism
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,3,Journalism
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,4,Journalism
2,4,3,5,4,3,2,4,5,3,4,2,3,5,4,3,4,3,4,5,Journalism
1,4,3,5,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Journalism
2,3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Journalism
3,4,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,Journalism
4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,Journalism
5,4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,Journalism
1,3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Journalism
1,2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,Journalism
2,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,Journalism
2,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Journalism
2,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,Journalism
2,4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,Journalism
1,3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Journalism
3,2,4,5,4,3,5,4,3,2,4,5,3,4,2,3,5,4,3,2,Journalism
4,3,5,2,3,4,3,4,5,1,4,3,2,3,5,4,3,4,5,3,Journalism
5,4,3,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Journalism
2,3,4,5,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,2,Journalism
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,3,Journalism
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,3,Journalism
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,3,Journalism
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,4,Journalism
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,5,Journalism
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,4,Journalism
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,3,Journalism
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,4,Journalism
2,4,3,5,4,3,2,4,5,3,4,2,3,5,4,3,4,3,4,5,Journalism
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,2,4,3,5,4,3,4,4,3,5,3,4,4,3,5,3,History
4,3,4,3,5,4,3,4,2,5,3,4,3,5,4,2,4,3,5,4,History
3,4,3,4,2,4,5,4,3,4,3,5,4,2,4,3,5,4,3,4,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,2,5,3,4,3,4,3,4,3,5,4,2,4,3,5,4,3,History
3,4,3,5,4,2,4,3,5,4,3,4,3,4,2,5,3,4,3,5,History
4,3,4,3,5,4,3,4,3,5,4,4,3,5,3,4,4,3,5,3,History
4,3,5,2,4,3,5,4,3,4,2,4,3,2,4,3,2,4,3,5,Geography
3,4,2,3,4,5,4,3,5,4,3,4,2,4,3,2,5,4,3,5,Geography
5,3,4,5,4,3,2,4,5,3,2,4,3,4,2,3,5,4,3,4,Geography
2,4,3,5,2,4,3,4,3,5,4,3,4,2,4,3,5,4,3,2,Geography
4,3,2,4,5,3,4,2,4,3,2,5,4,3,4,3,5,4,3,2,Geography
3,5,4,3,2,4,3,5,4,3,4,3,5,4,2,4,3,2,5,4,Geography
5,4,3,2,4,5,3,4,2,4,3,2,5,4,3,4,3,5,4,3,Geography
4,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,4,Geography
3,4,5,3,2,4,3,2,4,5,4,3,4,3,5,4,3,4,2,4,Geography
2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,4,3,Geography
4,3,2,4,3,5,4,3,5,4,2,4,3,2,5,4,3,4,3,5,Geography
3,2,4,3,5,4,3,5,4,3,4,2,4,3,2,5,4,3,4,3,Geography
2,4,3,5,4,3,5,4,3,4,3,5,4,2,4,3,2,5,4,3,Geography
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geography
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geography
5,4,3,5,4,3,4,2,4,3,2,5,4,3,4,3,5,4,3,2,Geography
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geography
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geography
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geography
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geography
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geography
5,4,3,5,4,3,4,2,4,3,2,5,4,3,4,3,5,4,3,2,Geography
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geography
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geography
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geography
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geography
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geography
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geography
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geography
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geography
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geography
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geography
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geography
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geography
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geography
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geography
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geography
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geography
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geography
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geography
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geography
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geography
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geography
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geography
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geography
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geography
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geography
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geography
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geography
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geography
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geography
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geography
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geography
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geography
4,3,2,5,4,3,4,3,5,4,3,4,3,2,4,3,5,4,3,2,Geography
3,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
5,4,3,4,3,5,4,3,2,4,3,2,4,3,5,4,3,4,2,4,Geography
4,3,5,4,3,4,3,2,4,3,2,4,3,5,4,3,4,2,4,3,Geography
3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,2,4,3,4,3,Geography
4,2,4,3,5,4,3,4,3,5,4,3,2,4,3,5,4,3,2,4,Geography
3,4,3,5,4,3,2,4,3,2,5,4,3,4,3,5,4,3,4,2,Geography
2,4,3,2,4,5,4,3,4,3,5,4,3,4,3,2,5,4,3,4,Geography
